Country Name,Country Code,Series Name,Year,Rate,Series Code
Afghanistan,AFG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Afghanistan,AFG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,17.9326,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,17.4258,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,16.919,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,16.9552,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,16.9914,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,17.0276,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,17.0638,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,17.1,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,16.1404,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,15.1808,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,14.2212,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,13.2616,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,12.302,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,12.1846,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,12.0672,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,11.9498,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,11.8324,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,11.715,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,11.3258,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,10.9366,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,27.783,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,26.037,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,24.291,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,23.8958,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,23.5006,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,23.1054,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,22.7102,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,22.315,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,22.1266,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,21.9382,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,21.7498,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,21.5614,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,21.373,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,19.9998,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,18.6266,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,17.2534,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,15.8802,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,14.507,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,13.7516,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,12.9962,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,16.8338,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,15.7394,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,14.645,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,14.4514,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,14.2578,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,14.0642,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,13.8706,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,13.677,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,13.2404,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,12.8038,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,12.3672,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,11.9306,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,11.494,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,10.8726,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,10.2512,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,9.6298,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,9.0084,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,8.387,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,8.0346,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,7.6822,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,33.099,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,32.009,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,30.919,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,29.7976,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,28.6762,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,27.5548,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,26.4334,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,25.312,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,24.592,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,23.872,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,23.152,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,22.432,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,21.712,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,21.1378,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,20.5636,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,19.9894,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,19.4152,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,18.841,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,18.4434,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,18.0458,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,84.1908,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,84.1524,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,84.114,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,84.0088,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,83.9036,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,83.7984,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,83.6932,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,83.588,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,83.4192,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,83.2504,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,83.0816,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,82.9128,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,82.744,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,82.0474,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,81.3508,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,80.6542,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,79.9576,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,79.261,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,78.7626,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,78.2642,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,10.1402,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,10.3656,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,10.591,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,10.319,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,10.047,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,9.775,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,9.503,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,9.231,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,8.8694,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,8.5078,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,8.1462,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,7.7846,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,7.423,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,7.101,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,6.779,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,6.457,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,6.135,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,5.813,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,5.6588,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,5.5046,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,7.6438,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,7.7854,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,7.927,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,7.7912,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,7.6554,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,7.5196,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,7.3838,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,7.248,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,7.128,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,7.008,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,6.888,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,6.768,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,6.648,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,6.2638,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,5.8796,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,5.4954,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,5.1112,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,4.727,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,4.7362,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,4.7454,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,12.6676,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,12.5188,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,12.37,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,11.8502,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,11.3304,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,10.8106,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,10.2908,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,9.771,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,9.4294,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,9.0878,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,8.7462,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,8.4046,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,8.063,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,8.0694,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,8.0758,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,8.0822,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,8.0886,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,8.095,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,7.8568,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,7.6186,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,68.519,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,67.581,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,66.643,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,65.799,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,64.955,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,64.111,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,63.267,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,62.423,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,61.4516,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,60.4802,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,59.5088,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,58.5374,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,57.566,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,56.388,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,55.21,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,54.032,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,52.854,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,51.676,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,50.9536,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,50.2312,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2000,66.837,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2001,63.498,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2002,60.159,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2003,57.039,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2004,53.919,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2005,50.799,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2006,47.679,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2007,44.559,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2008,41.2576,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2009,37.9562,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2010,34.6548,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2011,31.3534,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2012,28.052,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2013,25.077,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2014,22.102,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2015,19.127,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2016,16.152,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2017,13.177,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2018,12.0708,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2019,10.9646,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2020,0,SP.ADO.TFRT
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",2021,0,SP.ADO.TFRT
Afghanistan,AFG,"Age at first marriage, female",2000,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2001,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2002,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2003,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2004,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2005,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2006,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2007,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2008,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2009,0,SP.DYN.SMAM.FE
Afghanistan,AFG,"Age at first marriage, female",2010,21.5,SP.DYN.SMAM.FE
